NACA_001064
     1.000000    0.000000
     0.994234    0.000953
     0.984683    0.002512
     0.973837    0.004251
     0.961489    0.006189
     0.947627    0.008314
     0.932695    0.010542
     0.917578    0.012732
     0.902468    0.014854
     0.887621    0.016873
     0.872936    0.018807
     0.858300    0.020674
     0.843629    0.022486
     0.828869    0.024250
     0.813989    0.025971
     0.798991    0.027649
     0.783903    0.029280
     0.768767    0.030860
     0.753616    0.032382
     0.738476    0.033844
     0.723362    0.035242
     0.708279    0.036577
     0.693223    0.037847
     0.678183    0.039053
     0.663149    0.040197
     0.648112    0.041278
     0.633067    0.042297
     0.618010    0.043253
     0.602941    0.044147
     0.587861    0.044977
     0.572773    0.045745
     0.557681    0.046449
     0.542585    0.047089
     0.527489    0.047666
     0.512393    0.048180
     0.497296    0.048630
     0.482199    0.049018
     0.467102    0.049341
     0.452004    0.049600
     0.436906    0.049795
     0.421808    0.049925
     0.406713    0.049990
     0.391621    0.049990
     0.376535    0.049923
     0.361454    0.049791
     0.346379    0.049592
     0.331309    0.049327
     0.316240    0.048994
     0.301168    0.048593
     0.286090    0.048125
     0.271000    0.047587
     0.255902    0.046979
     0.240799    0.046301
     0.225703    0.045551
     0.210628    0.044731
     0.195594    0.043841
     0.180625    0.042876
     0.165748    0.041815
     0.150987    0.040643
     0.136366    0.039341
     0.121896    0.037891
     0.107566    0.036269
     0.093349    0.034454
     0.079319    0.032444
     0.065919    0.030299
     0.053632    0.027994
     0.042635    0.025492
     0.033132    0.022938
     0.025296    0.020536
     0.019003    0.018296
     0.014161    0.016044
     0.010506    0.013859
     0.007724    0.011840
     0.005572    0.009991
     0.003884    0.008272
     0.002559    0.006651
     0.001538    0.005103
     0.000786    0.003608
     0.000286    0.002150
     0.000032    0.000714
     0.000032   -0.000714
     0.000286   -0.002150
     0.000786   -0.003608
     0.001538   -0.005103
     0.002559   -0.006651
     0.003884   -0.008272
     0.005572   -0.009991
     0.007724   -0.011841
     0.010506   -0.013859
     0.014161   -0.016044
     0.019003   -0.018296
     0.025296   -0.020536
     0.033132   -0.022938
     0.042636   -0.025492
     0.053632   -0.027994
     0.065919   -0.030299
     0.079319   -0.032444
     0.093349   -0.034454
     0.107567   -0.036269
     0.121896   -0.037891
     0.136366   -0.039341
     0.150987   -0.040643
     0.165748   -0.041815
     0.180625   -0.042876
     0.195594   -0.043841
     0.210628   -0.044731
     0.225703   -0.045551
     0.240799   -0.046301
     0.255902   -0.046979
     0.271001   -0.047587
     0.286090   -0.048125
     0.301168   -0.048593
     0.316240   -0.048994
     0.331309   -0.049327
     0.346380   -0.049592
     0.361454   -0.049791
     0.376535   -0.049923
     0.391621   -0.049990
     0.406713   -0.049990
     0.421809   -0.049925
     0.436906   -0.049795
     0.452004   -0.049600
     0.467102   -0.049341
     0.482199   -0.049018
     0.497296   -0.048630
     0.512393   -0.048180
     0.527489   -0.047666
     0.542585   -0.047089
     0.557681   -0.046449
     0.572773   -0.045745
     0.587861   -0.044977
     0.602941   -0.044147
     0.618010   -0.043253
     0.633067   -0.042297
     0.648112   -0.041278
     0.663149   -0.040197
     0.678183   -0.039053
     0.693223   -0.037847
     0.708279   -0.036577
     0.723362   -0.035242
     0.738476   -0.033844
     0.753616   -0.032382
     0.768767   -0.030860
     0.783903   -0.029280
     0.798991   -0.027649
     0.813989   -0.025971
     0.828869   -0.024250
     0.843629   -0.022485
     0.858300   -0.020674
     0.872936   -0.018807
     0.887621   -0.016873
     0.902468   -0.014854
     0.917578   -0.012732
     0.932695   -0.010542
     0.947627   -0.008314
     0.961489   -0.006189
     0.973837   -0.004251
     0.984683   -0.002512
     0.994234   -0.000953
     1.000000    0.000000
