NASA_SC_02_503
     1.000000   -0.007100
     0.994502   -0.006417
     0.982631   -0.005068
     0.969743   -0.003637
     0.956755   -0.002322
     0.943771   -0.001056
     0.930761    0.000022
     0.917774    0.001061
     0.904771    0.001987
     0.891785    0.002824
     0.878774    0.003612
     0.865707    0.004272
     0.852621    0.004954
     0.839576    0.005509
     0.826438    0.006052
     0.813295    0.006590
     0.800230    0.007132
     0.787165    0.007538
     0.774019    0.007951
     0.760863    0.008361
     0.747718    0.008773
     0.734618    0.009157
     0.721478    0.009497
     0.708319    0.009842
     0.695161    0.010186
     0.682035    0.010534
     0.668925    0.010818
     0.655769    0.011098
     0.642605    0.011377
     0.629439    0.011656
     0.616279    0.011934
     0.603146    0.012218
     0.590038    0.012442
     0.576883    0.012655
     0.563720    0.012868
     0.550564    0.013081
     0.537454    0.013285
     0.524322    0.013427
     0.511159    0.013575
     0.497992    0.013723
     0.484830    0.013869
     0.471702    0.014020
     0.458587    0.014106
     0.445428    0.014189
     0.432261    0.014270
     0.419093    0.014352
     0.405930    0.014432
     0.392796    0.014519
     0.379685    0.014544
     0.366528    0.014561
     0.353360    0.014576
     0.340195    0.014592
     0.327045    0.014610
     0.313940    0.014596
     0.300796    0.014543
     0.287648    0.014495
     0.274542    0.014420
     0.261396    0.014299
     0.248280    0.014179
     0.235153    0.013994
     0.222001    0.013813
     0.208886    0.013629
     0.195764    0.013380
     0.182613    0.013132
     0.169501    0.012885
     0.156400    0.012574
     0.143303    0.012231
     0.130166    0.011849
     0.117115    0.011453
     0.104019    0.010932
     0.090947    0.010433
     0.077927    0.009805
     0.064931    0.009124
     0.051910    0.008358
     0.038878    0.007472
     0.026071    0.006365
     0.013433    0.004851
     0.005221    0.003250
     0.001581    0.001853
     0.000168    0.000567
     0.000174   -0.000579
     0.001606   -0.001868
     0.005292   -0.003267
     0.013593   -0.004874
     0.026276   -0.006387
     0.039093   -0.007487
     0.052124   -0.008370
     0.065145   -0.009137
     0.078141   -0.009815
     0.091162   -0.010442
     0.104235   -0.010940
     0.117328   -0.011461
     0.130377   -0.011854
     0.143507   -0.012232
     0.156600   -0.012618
     0.169646   -0.012890
     0.182787   -0.013137
     0.195949   -0.013383
     0.209109   -0.013631
     0.222242   -0.013882
     0.235282   -0.014078
     0.248401   -0.014185
     0.261560   -0.014302
     0.274727   -0.014417
     0.287889   -0.014534
     0.301029   -0.014651
     0.314075   -0.014731
     0.327184   -0.014706
     0.340343   -0.014691
     0.353511   -0.014676
     0.366679   -0.014660
     0.379841   -0.014644
     0.392971   -0.014633
     0.406012   -0.014559
     0.419136   -0.014405
     0.432296   -0.014258
     0.445460   -0.014111
     0.458608   -0.013962
     0.471668   -0.013807
     0.484754   -0.013521
     0.497906   -0.013245
     0.511070   -0.012965
     0.524224   -0.012684
     0.537319   -0.012417
     0.550367   -0.012028
     0.563506   -0.011619
     0.576664   -0.011208
     0.589827   -0.010797
     0.602987   -0.010387
     0.616135   -0.009974
     0.629209   -0.009572
     0.642266   -0.009037
     0.655406   -0.008498
     0.668560   -0.007955
     0.681718   -0.007413
     0.694877   -0.006871
     0.708035   -0.006329
     0.721193   -0.005787
     0.734347   -0.005244
     0.747488   -0.004706
     0.760546   -0.004168
     0.773619   -0.003765
     0.786765   -0.003353
     0.799917   -0.002943
     0.813041   -0.002528
     0.826081   -0.002180
     0.839204   -0.001910
     0.852252   -0.001649
     0.865293   -0.001502
     0.878310   -0.001444
     0.891370   -0.001436
     0.904410   -0.001599
     0.917482   -0.001843
     0.930529   -0.002202
     0.943593   -0.002736
     0.956643   -0.003440
     0.969690   -0.004313
     0.982657   -0.005347
     0.994504   -0.006474
     1.000000   -0.007100
