NASA
     1.000000   -0.004850
     0.990000   -0.002015
     0.980000    0.000719
     0.970000    0.003454
     0.960000    0.006088
     0.950000    0.008723
     0.940000    0.011257
     0.930000    0.013692
     0.920000    0.016126
     0.910000    0.018461
     0.900000    0.020795
     0.890000    0.023130
     0.880000    0.025365
     0.870000    0.027599
     0.860000    0.029834
     0.850000    0.032068
     0.840000    0.034203
     0.830000    0.036337
     0.820000    0.038472
     0.810000    0.040506
     0.800000    0.042541
     0.790000    0.044575
     0.780000    0.046510
     0.770000    0.048444
     0.760000    0.050379
     0.750000    0.052214
     0.740000    0.054048
     0.730000    0.055883
     0.720000    0.057617
     0.710000    0.059352
     0.700000    0.060986
     0.690000    0.062621
     0.680000    0.064255
     0.670000    0.065790
     0.660000    0.067324
     0.650000    0.068759
     0.640000    0.070193
     0.630000    0.071528
     0.620000    0.072862
     0.610000    0.074197
     0.600000    0.075431
     0.590000    0.076666
     0.580000    0.077800
     0.570000    0.078935
     0.560000    0.079969
     0.550000    0.080904
     0.540000    0.081839
     0.530000    0.082673
     0.520000    0.083508
     0.510000    0.084242
     0.500000    0.084977
     0.490000    0.085611
     0.480000    0.086146
     0.470000    0.086680
     0.460000    0.087115
     0.450000    0.087549
     0.440000    0.087884
     0.430000    0.088218
     0.420000    0.088453
     0.410000    0.088687
     0.400000    0.088822
     0.390000    0.088956
     0.380000    0.088991
     0.370000    0.089025
     0.360000    0.088960
     0.350000    0.088894
     0.340000    0.088829
     0.330000    0.088663
     0.320000    0.088498
     0.310000    0.088232
     0.300000    0.087967
     0.290000    0.087601
     0.280000    0.087236
     0.270000    0.086770
     0.260000    0.086305
     0.250000    0.085739
     0.240000    0.085174
     0.230000    0.084508
     0.220000    0.083743
     0.210000    0.082977
     0.200000    0.082111
     0.190000    0.081146
     0.180000    0.080080
     0.170000    0.079015
     0.160000    0.077849
     0.150000    0.076584
     0.140000    0.075218
     0.130000    0.073753
     0.120000    0.072087
     0.110000    0.070322
     0.100000    0.068356
     0.090000    0.066291
     0.080000    0.063925
     0.070000    0.061260
     0.060000    0.058294
     0.050000    0.054828
     0.040000    0.050663
     0.030000    0.045497
     0.020000    0.038832
     0.010000    0.029066
     0.005000    0.021283
     0.002000    0.013893
     0.000000    0.000000
     0.002000   -0.013893
     0.005000   -0.021282
     0.010000   -0.029065
     0.020000   -0.038830
     0.030000   -0.045596
     0.040000   -0.050761
     0.050000   -0.054827
     0.060000   -0.058292
     0.070000   -0.061257
     0.080000   -0.063923
     0.090000   -0.066288
     0.100000   -0.068354
     0.110000   -0.070319
     0.120000   -0.072085
     0.130000   -0.073750
     0.140000   -0.075316
     0.150000   -0.076781
     0.160000   -0.078147
     0.170000   -0.079312
     0.180000   -0.080478
     0.190000   -0.081543
     0.200000   -0.082509
     0.210000   -0.083374
     0.220000   -0.084140
     0.230000   -0.084905
     0.240000   -0.085570
     0.250000   -0.086136
     0.260000   -0.086601
     0.270000   -0.087067
     0.280000   -0.087432
     0.290000   -0.087798
     0.300000   -0.088063
     0.310000   -0.088229
     0.320000   -0.088394
     0.330000   -0.088460
     0.340000   -0.088525
     0.350000   -0.088491
     0.360000   -0.088356
     0.370000   -0.088222
     0.380000   -0.087987
     0.390000   -0.087653
     0.400000   -0.087318
     0.410000   -0.086884
     0.420000   -0.086349
     0.430000   -0.085715
     0.440000   -0.084981
     0.450000   -0.084246
     0.460000   -0.083412
     0.470000   -0.082477
     0.480000   -0.081443
     0.490000   -0.080208
     0.500000   -0.078874
     0.510000   -0.077439
     0.520000   -0.075905
     0.530000   -0.074270
     0.540000   -0.072536
     0.550000   -0.070701
     0.560000   -0.068767
     0.570000   -0.066832
     0.580000   -0.064798
     0.590000   -0.062663
     0.600000   -0.060529
     0.610000   -0.058294
     0.620000   -0.056060
     0.630000   -0.053826
     0.640000   -0.051491
     0.650000   -0.049157
     0.660000   -0.046822
     0.670000   -0.044488
     0.680000   -0.042053
     0.690000   -0.039619
     0.700000   -0.037184
     0.710000   -0.034750
     0.720000   -0.032315
     0.730000   -0.029881
     0.740000   -0.027447
     0.750000   -0.025012
     0.760000   -0.022578
     0.770000   -0.020243
     0.780000   -0.017909
     0.790000   -0.015574
     0.800000   -0.013340
     0.810000   -0.011105
     0.820000   -0.008971
     0.830000   -0.006936
     0.840000   -0.005002
     0.850000   -0.003167
     0.860000   -0.001433
     0.870000    0.000101
     0.880000    0.001436
     0.890000    0.002570
     0.900000    0.003405
     0.910000    0.004039
     0.920000    0.004374
     0.930000    0.004408
     0.940000    0.004143
     0.950000    0.003577
     0.960000    0.002612
     0.970000    0.001346
     0.980000   -0.000319
     0.990000   -0.002384
     1.000000   -0.004850
